source,target,value,kasus,sumber_data
101,348,1.4471580313422192,change,twitter
348,349,1.4471580313422192,change,twitter
277,628,1.4471580313422192,change,twitter
42,350,1.4471580313422192,change,twitter
58,144,1.4471580313422192,change,twitter
3,32,1.4471580313422192,change,twitter
3,28,1.4471580313422192,change,twitter
0,352,1.4471580313422192,change,twitter
353,571,1.4471580313422192,change,twitter
19,354,1.4471580313422192,change,twitter
215,355,1.4313637641589874,change,twitter
125,279,1.4313637641589874,change,twitter
211,356,1.4313637641589874,change,twitter
5,206,1.4313637641589874,change,twitter
5,126,1.4313637641589874,change,twitter
126,357,1.4313637641589874,change,twitter
73,358,1.4313637641589874,change,twitter
359,374,1.4313637641589874,change,twitter
7,360,1.4313637641589874,change,twitter
218,333,1.4313637641589874,change,twitter
125,361,1.4313637641589874,change,twitter
362,629,1.4313637641589874,change,twitter
49,316,1.4313637641589874,change,twitter
5,363,1.4313637641589874,change,twitter
364,630,1.4313637641589874,change,twitter
63,102,1.4313637641589874,change,twitter
5,365,1.4313637641589874,change,twitter
366,492,1.4313637641589874,change,twitter
54,367,1.4313637641589874,change,twitter
5,368,1.4313637641589874,change,twitter
5,97,1.4313637641589874,change,twitter
94,631,1.4313637641589874,change,twitter
6,94,1.4313637641589874,change,twitter
166,369,1.4313637641589874,change,twitter
5,370,1.4313637641589874,change,twitter
166,371,1.4313637641589874,change,twitter
5,372,1.4313637641589874,change,twitter
37,373,1.4313637641589874,change,twitter
18,338,1.4313637641589874,change,twitter
374,632,1.4313637641589874,change,twitter
375,633,1.4313637641589874,change,twitter
0,634,1.4313637641589874,change,twitter
376,440,1.4313637641589874,change,twitter
319,364,1.4313637641589874,change,twitter
331,635,1.4313637641589874,change,twitter
81,105,1.4313637641589874,change,twitter
125,335,1.414973347970818,change,twitter
32,338,1.414973347970818,change,twitter
5,335,1.414973347970818,change,twitter
5,636,1.414973347970818,change,twitter
111,637,1.414973347970818,change,twitter
218,264,1.414973347970818,change,twitter
166,377,1.414973347970818,change,twitter
378,386,1.414973347970818,change,twitter
102,403,1.414973347970818,change,twitter
18,224,1.414973347970818,change,twitter
91,269,1.414973347970818,change,twitter
379,638,1.414973347970818,change,twitter
271,380,1.414973347970818,change,twitter
381,639,1.414973347970818,change,twitter
58,382,1.414973347970818,change,twitter
12,138,1.414973347970818,change,twitter
20,640,1.414973347970818,change,twitter
383,641,1.414973347970818,change,twitter
45,384,1.3979400086720377,change,twitter
148,642,1.414973347970818,change,twitter
385,643,1.414973347970818,change,twitter
165,420,1.414973347970818,change,twitter
37,105,1.414973347970818,change,twitter
386,644,1.3979400086720377,change,twitter
387,645,1.3979400086720377,change,twitter
388,646,1.3979400086720377,change,twitter
32,167,1.3979400086720377,change,twitter
22,531,1.3979400086720377,change,twitter
5,379,1.3617278360175928,change,twitter
51,292,1.3979400086720377,change,twitter
111,647,1.3979400086720377,change,twitter
33,67,1.3979400086720377,change,twitter
36,389,1.3979400086720377,change,twitter
38,390,1.3979400086720377,change,twitter
254,409,1.3979400086720377,change,twitter
254,648,1.3979400086720377,change,twitter
153,391,1.3979400086720377,change,twitter
207,392,1.3979400086720377,change,twitter
7,393,1.3979400086720377,change,twitter
394,649,1.3979400086720377,change,twitter
58,395,1.3979400086720377,change,twitter
291,399,1.3979400086720377,change,twitter
7,397,1.3979400086720377,change,twitter
398,650,1.3979400086720377,change,twitter
210,399,1.3979400086720377,change,twitter
53,58,1.3979400086720377,change,twitter
3,66,1.3979400086720377,change,twitter
5,400,1.3979400086720377,change,twitter
401,651,1.3979400086720377,change,twitter
402,652,1.3979400086720377,change,twitter
403,653,1.3979400086720377,change,twitter
0,404,1.3979400086720377,change,twitter
0,654,1.3979400086720377,change,twitter
0,655,1.3979400086720377,change,twitter
117,656,1.3979400086720377,change,twitter
331,405,1.3979400086720377,change,twitter
406,657,1.3979400086720377,change,twitter
23,125,1.380211241711606,change,twitter
386,658,1.380211241711606,change,twitter
276,659,1.380211241711606,change,twitter
7,276,1.380211241711606,change,twitter
5,631,1.380211241711606,change,twitter
407,660,1.380211241711606,change,twitter
126,408,1.380211241711606,change,twitter
45,57,1.380211241711606,change,twitter
0,357,1.380211241711606,change,twitter
409,661,1.380211241711606,change,twitter
410,662,1.380211241711606,change,twitter
411,663,1.380211241711606,change,twitter
49,445,1.380211241711606,change,twitter
412,664,1.380211241711606,change,twitter
413,534,1.380211241711606,change,twitter
175,665,1.380211241711606,change,twitter
205,563,1.380211241711606,change,twitter
36,414,1.380211241711606,change,twitter
38,81,1.380211241711606,change,twitter
94,122,1.380211241711606,change,twitter
405,415,1.380211241711606,change,twitter
416,563,1.380211241711606,change,twitter
7,417,1.380211241711606,change,twitter
220,418,1.380211241711606,change,twitter
85,419,1.380211241711606,change,twitter
277,666,1.380211241711606,change,twitter
16,520,1.380211241711606,change,twitter
5,66,1.380211241711606,change,twitter
420,433,1.380211241711606,change,twitter
421,667,1.380211241711606,change,twitter
422,668,1.380211241711606,change,twitter
423,669,1.380211241711606,change,twitter
166,424,1.380211241711606,change,twitter
425,670,1.380211241711606,change,twitter
427,531,1.380211241711606,change,twitter
0,99,1.380211241711606,change,twitter
57,83,1.380211241711606,change,twitter
331,415,1.380211241711606,change,twitter
156,428,1.380211241711606,change,twitter
429,671,1.3617278360175928,change,twitter
430,586,1.3617278360175928,change,twitter
5,431,1.3617278360175928,change,twitter
125,672,1.3617278360175928,change,twitter
125,292,1.3617278360175928,change,twitter
125,673,1.3617278360175928,change,twitter
69,254,1.3617278360175928,change,twitter
32,378,1.3617278360175928,change,twitter
32,206,1.3617278360175928,change,twitter
432,540,1.3617278360175928,change,twitter
5,357,1.3617278360175928,change,twitter
5,254,1.3617278360175928,change,twitter
5,89,1.3617278360175928,change,twitter
58,111,1.3617278360175928,change,twitter
0,216,1.3617278360175928,change,twitter
190,433,1.3617278360175928,change,twitter
434,674,1.3617278360175928,change,twitter
435,457,1.3617278360175928,change,twitter
69,436,1.3617278360175928,change,twitter
173,437,1.3617278360175928,change,twitter
438,488,1.3617278360175928,change,twitter
439,675,1.3617278360175928,change,twitter
176,440,1.3617278360175928,change,twitter
12,440,1.3617278360175928,change,twitter
40,283,1.3617278360175928,change,twitter
441,676,1.3617278360175928,change,twitter
442,677,1.3617278360175928,change,twitter
339,443,1.3617278360175928,change,twitter
16,20,1.3617278360175928,change,twitter
58,444,1.3617278360175928,change,twitter
321,445,1.3617278360175928,change,twitter
36,446,1.3617278360175928,change,twitter
5,278,1.3617278360175928,change,twitter
54,58,1.3617278360175928,change,twitter
383,678,1.3617278360175928,change,twitter
31,679,1.3617278360175928,change,twitter
447,680,1.3617278360175928,change,twitter
7,28,1.3617278360175928,change,twitter
16,448,1.3617278360175928,change,twitter
148,401,1.3617278360175928,change,twitter
449,681,1.3617278360175928,change,twitter
67,682,1.3617278360175928,change,twitter
0,683,1.3617278360175928,change,twitter
0,109,1.3617278360175928,change,twitter
148,450,1.3617278360175928,change,twitter
3,451,1.3424226808222062,change,twitter
5,452,1.3424226808222062,change,twitter
43,276,1.3424226808222062,change,twitter
5,684,1.3424226808222062,change,twitter
407,685,1.3424226808222062,change,twitter
63,111,1.3424226808222062,change,twitter
7,122,1.3424226808222062,change,twitter
453,511,1.3424226808222062,change,twitter
276,454,1.3424226808222062,change,twitter
102,455,1.3424226808222062,change,twitter
456,686,1.3424226808222062,change,twitter
76,392,1.3424226808222062,change,twitter
25,457,1.3424226808222062,change,twitter
54,197,1.3424226808222062,change,twitter
411,458,1.3424226808222062,change,twitter
405,459,1.3424226808222062,change,twitter
11,460,1.3424226808222062,change,twitter
102,328,1.3424226808222062,change,twitter
297,461,1.3424226808222062,change,twitter
334,391,1.3424226808222062,change,twitter
25,465,1.3424226808222062,change,twitter
25,206,1.3424226808222062,change,twitter
7,462,1.3424226808222062,change,twitter
3,463,1.3424226808222062,change,twitter
7,464,1.3424226808222062,change,twitter
465,478,1.3424226808222062,change,twitter
466,687,1.3424226808222062,change,twitter
18,437,1.3424226808222062,change,twitter
52,206,1.3424226808222062,change,twitter
7,467,1.3424226808222062,change,twitter
348,688,1.3424226808222062,change,twitter
67,468,1.3424226808222062,change,twitter
373,469,1.3424226808222062,change,twitter
60,338,1.3424226808222062,change,twitter
338,440,1.3424226808222062,change,twitter
112,554,1.3424226808222062,change,twitter
66,689,1.3424226808222062,change,twitter
102,470,1.3424226808222062,change,twitter
107,470,1.3424226808222062,change,twitter
143,471,1.3424226808222062,change,twitter
472,690,1.3424226808222062,change,twitter
102,473,1.3424226808222062,change,twitter
148,473,1.3424226808222062,change,twitter
79,474,1.3424226808222062,change,twitter
435,475,1.3424226808222062,change,twitter
59,691,1.3424226808222062,change,twitter
476,692,1.3424226808222062,change,twitter
9,613,1.3424226808222062,change,twitter
45,477,1.3424226808222062,change,twitter
210,478,1.3424226808222062,change,twitter
260,479,1.3424226808222062,change,twitter
83,359,1.3424226808222062,change,twitter
5,480,1.3424226808222062,change,twitter
181,481,1.3424226808222062,change,twitter
176,482,1.3424226808222062,change,twitter
348,430,1.3222192947339193,change,twitter
125,489,1.3222192947339193,change,twitter
7,693,1.3222192947339193,change,twitter
371,483,1.3222192947339193,change,twitter
22,694,1.3222192947339193,change,twitter
3,484,1.3222192947339193,change,twitter
276,475,1.3222192947339193,change,twitter
5,695,1.3222192947339193,change,twitter
485,696,1.3222192947339193,change,twitter
344,486,1.3222192947339193,change,twitter
125,487,1.3222192947339193,change,twitter
488,592,1.3222192947339193,change,twitter
489,697,1.3222192947339193,change,twitter
22,490,1.3222192947339193,change,twitter
220,287,1.3222192947339193,change,twitter
491,698,1.3222192947339193,change,twitter
174,492,1.3222192947339193,change,twitter
289,699,1.3222192947339193,change,twitter
493,700,1.3222192947339193,change,twitter
32,102,1.3222192947339193,change,twitter
494,701,1.3222192947339193,change,twitter
495,624,1.3222192947339193,change,twitter
79,529,1.3222192947339193,change,twitter
341,496,1.3222192947339193,change,twitter
107,315,1.3222192947339193,change,twitter
176,497,1.3222192947339193,change,twitter
498,702,1.3222192947339193,change,twitter
43,379,1.3222192947339193,change,twitter
70,529,1.3222192947339193,change,twitter
25,94,1.3222192947339193,change,twitter
63,94,1.3222192947339193,change,twitter
0,94,1.3222192947339193,change,twitter
499,703,1.3222192947339193,change,twitter
3,126,1.3222192947339193,change,twitter
257,704,1.3222192947339193,change,twitter
500,705,1.3222192947339193,change,twitter
3,501,1.3222192947339193,change,twitter
502,706,1.3222192947339193,change,twitter
182,503,1.3222192947339193,change,twitter
36,707,1.3222192947339193,change,twitter
504,708,1.3222192947339193,change,twitter
43,505,1.3222192947339193,change,twitter
223,506,1.3222192947339193,change,twitter
335,507,1.3222192947339193,change,twitter
508,709,1.3222192947339193,change,twitter
509,710,1.3222192947339193,change,twitter
31,524,1.3222192947339193,change,twitter
2,234,1.3222192947339193,change,twitter
510,711,1.3222192947339193,change,twitter
106,224,1.3222192947339193,change,twitter
474,511,1.3222192947339193,change,twitter
144,449,1.3222192947339193,change,twitter
337,512,1.3222192947339193,change,twitter
513,712,1.3222192947339193,change,twitter
89,514,1.3222192947339193,change,twitter
0,15,2.187520720836463,gojek,twitter
1,10,0.6020599913279624,gojek,twitter
2,217,1.6901960800285136,gojek,twitter
3,15,1.6434526764861874,gojek,twitter
1,4,1.0791812460476249,gojek,twitter
5,88,1.4771212547196624,gojek,twitter
0,1,1.4313637641589874,gojek,twitter
2,6,1.380211241711606,gojek,twitter
4,10,1.3617278360175928,gojek,twitter
1,79,1.3424226808222062,gojek,twitter
7,15,1.3010299956639813,gojek,twitter
4,212,1.255272505103306,gojek,twitter
4,98,1.2304489213782739,gojek,twitter
4,161,1.2041199826559248,gojek,twitter
1,8,1.1760912590556813,gojek,twitter
9,125,1.1760912590556813,gojek,twitter
1,178,1.146128035678238,gojek,twitter
11,34,1.146128035678238,gojek,twitter
10,21,1.0791812460476249,gojek,twitter
13,15,1.0413926851582251,gojek,twitter
0,14,1.0413926851582251,gojek,twitter
15,80,1.0413926851582251,gojek,twitter
4,21,1.0413926851582251,gojek,twitter
16,69,1,gojek,twitter
10,80,1,gojek,twitter
10,36,1,gojek,twitter
18,49,1,gojek,twitter
7,9,1,gojek,twitter
10,79,0.47712125471966244,gojek,twitter
4,92,0.9542425094393249,gojek,twitter
1,212,0.9030899869919435,gojek,twitter
1,215,0.9030899869919435,gojek,twitter
1,20,0.9030899869919435,gojek,twitter
0,218,0.9030899869919435,gojek,twitter
11,21,0.9030899869919435,gojek,twitter
10,22,0.6020599913279624,gojek,twitter
23,219,0.9030899869919435,gojek,twitter
24,197,0.9030899869919435,gojek,twitter
21,25,0.9030899869919435,gojek,twitter
26,72,0.9030899869919435,gojek,twitter
27,39,0.9030899869919435,gojek,twitter
28,180,0.8450980400142568,gojek,twitter
2,220,0.8450980400142568,gojek,twitter
29,221,0.8450980400142568,gojek,twitter
1,37,0.8450980400142568,gojek,twitter
1,98,0.47712125471966244,gojek,twitter
10,72,0.8450980400142568,gojek,twitter
15,29,0.8450980400142568,gojek,twitter
17,87,0.8450980400142568,gojek,twitter
10,31,0.8450980400142568,gojek,twitter
32,222,0.8450980400142568,gojek,twitter
7,223,0.8450980400142568,gojek,twitter
33,104,0.8450980400142568,gojek,twitter
4,34,0.8450980400142568,gojek,twitter
16,224,0.7781512503836436,gojek,twitter
35,74,0.7781512503836436,gojek,twitter
1,36,0.7781512503836436,gojek,twitter
10,37,0.7781512503836436,gojek,twitter
39,225,0.7781512503836436,gojek,twitter
18,40,0.7781512503836436,gojek,twitter
42,226,0.7781512503836436,gojek,twitter
43,94,0.7781512503836436,gojek,twitter
15,227,0.7781512503836436,gojek,twitter
17,113,0.7781512503836436,gojek,twitter
10,44,0.7781512503836436,gojek,twitter
10,46,0.7781512503836436,gojek,twitter
9,63,0.7781512503836436,gojek,twitter
9,205,0.7781512503836436,gojek,twitter
36,47,0.7781512503836436,gojek,twitter
3,53,0.7781512503836436,gojek,twitter
0,48,0.7781512503836436,gojek,twitter
49,207,0.7781512503836436,gojek,twitter
50,228,0.6989700043360189,gojek,twitter
10,51,0.6989700043360189,gojek,twitter
14,52,0.6989700043360189,gojek,twitter
15,53,0.6989700043360189,gojek,twitter
54,229,0.6989700043360189,gojek,twitter
55,230,0.6989700043360189,gojek,twitter
16,231,0.6989700043360189,gojek,twitter
21,56,0.6989700043360189,gojek,twitter
1,78,0.6989700043360189,gojek,twitter
1,56,0.6989700043360189,gojek,twitter
1,160,0.6989700043360189,gojek,twitter
1,21,0.6989700043360189,gojek,twitter
1,15,0.6989700043360189,gojek,twitter
1,232,0.6989700043360189,gojek,twitter
10,39,0.6989700043360189,gojek,twitter
1,38,0.6989700043360189,gojek,twitter
4,57,0.6989700043360189,gojek,twitter
4,58,0.6989700043360189,gojek,twitter
10,59,0.47712125471966244,gojek,twitter
60,233,0.6989700043360189,gojek,twitter
1,61,0.6989700043360189,gojek,twitter
1,62,0.6989700043360189,gojek,twitter
63,137,0.6989700043360189,gojek,twitter
15,72,0.6989700043360189,gojek,twitter
15,234,0.6989700043360189,gojek,twitter
22,170,0.6989700043360189,gojek,twitter
46,64,0.6989700043360189,gojek,twitter
4,65,0.6989700043360189,gojek,twitter
1,66,0.6989700043360189,gojek,twitter
38,67,0.6989700043360189,gojek,twitter
1,68,0.6020599913279624,gojek,twitter
0,4,0.6989700043360189,gojek,twitter
1,19,0.6989700043360189,gojek,twitter
33,162,0.6989700043360189,gojek,twitter
69,101,0.6989700043360189,gojek,twitter
4,28,0.6020599913279624,gojek,twitter
1,70,0.47712125471966244,gojek,twitter
10,71,0.6020599913279624,gojek,twitter
4,71,0.6020599913279624,gojek,twitter
1,72,0.47712125471966244,gojek,twitter
72,204,0.6020599913279624,gojek,twitter
73,235,0.6020599913279624,gojek,twitter
22,74,0.6020599913279624,gojek,twitter
75,140,0.6020599913279624,gojek,twitter
76,236,0.6020599913279624,gojek,twitter
77,237,0.6020599913279624,gojek,twitter
10,78,0.6020599913279624,gojek,twitter
78,238,0.6020599913279624,gojek,twitter
9,79,0.6020599913279624,gojek,twitter
80,227,0.6020599913279624,gojek,twitter
1,239,0.6020599913279624,gojek,twitter
1,240,0.6020599913279624,gojek,twitter
1,146,0.6020599913279624,gojek,twitter
1,91,0.6020599913279624,gojek,twitter
1,241,0.6020599913279624,gojek,twitter
1,44,0.6020599913279624,gojek,twitter
1,5,0.6020599913279624,gojek,twitter
79,81,0.6020599913279624,gojek,twitter
11,82,0.6020599913279624,gojek,twitter
10,14,0.47712125471966244,gojek,twitter
10,227,0.6020599913279624,gojek,twitter
10,242,0.6020599913279624,gojek,twitter
10,98,0.6020599913279624,gojek,twitter
0,10,0.6020599913279624,gojek,twitter
10,243,0.6020599913279624,gojek,twitter
37,215,0.47712125471966244,gojek,twitter
83,98,0.6020599913279624,gojek,twitter
38,244,0.6020599913279624,gojek,twitter
2,84,0.6020599913279624,gojek,twitter
85,245,0.6020599913279624,gojek,twitter
86,234,0.6020599913279624,gojek,twitter
1,87,0.6020599913279624,gojek,twitter
87,246,0.6020599913279624,gojek,twitter
88,247,0.6020599913279624,gojek,twitter
88,248,0.6020599913279624,gojek,twitter
88,204,0.6020599913279624,gojek,twitter
89,249,0.6020599913279624,gojek,twitter
90,117,0.6020599913279624,gojek,twitter
91,250,0.6020599913279624,gojek,twitter
1,92,0.6020599913279624,gojek,twitter
93,183,0.6020599913279624,gojek,twitter
1,94,0.6020599913279624,gojek,twitter
10,94,0.6020599913279624,gojek,twitter
96,251,0.6020599913279624,gojek,twitter
1,97,0.47712125471966244,gojek,twitter
82,98,0.6020599913279624,gojek,twitter
4,99,0.6020599913279624,gojek,twitter
0,252,0.6020599913279624,gojek,twitter
0,7,0.6020599913279624,gojek,twitter
15,39,0.6020599913279624,gojek,twitter
15,205,0.47712125471966244,gojek,twitter
17,76,0.6020599913279624,gojek,twitter
34,100,0.6020599913279624,gojek,twitter
101,212,0.6020599913279624,gojek,twitter
1,102,0.6020599913279624,gojek,twitter
1,103,0.6020599913279624,gojek,twitter
104,113,0.6020599913279624,gojek,twitter
105,126,0.6020599913279624,gojek,twitter
0,106,0.6020599913279624,gojek,twitter
89,107,0.6020599913279624,gojek,twitter
108,253,0.6020599913279624,gojek,twitter
1,109,0.6020599913279624,gojek,twitter
10,66,0.6020599913279624,gojek,twitter
89,110,0.6020599913279624,gojek,twitter
111,197,0.6020599913279624,gojek,twitter
1,112,0.6020599913279624,gojek,twitter
16,68,0.6020599913279624,gojek,twitter
113,129,0.6020599913279624,gojek,twitter
114,115,0.6020599913279624,gojek,twitter
115,254,0.6020599913279624,gojek,twitter
4,255,0.6020599913279624,gojek,twitter
10,116,0.6020599913279624,gojek,twitter
96,117,0.6020599913279624,gojek,twitter
118,153,0.6020599913279624,gojek,twitter
3,256,0.6020599913279624,gojek,twitter
27,257,0.6020599913279624,gojek,twitter
27,221,0.6020599913279624,gojek,twitter
10,119,0.6020599913279624,gojek,twitter
1,120,0.47712125471966244,gojek,twitter
4,120,0.47712125471966244,gojek,twitter
121,258,0.47712125471966244,gojek,twitter
3,122,0.47712125471966244,gojek,twitter
123,259,0.47712125471966244,gojek,twitter
2,260,0.47712125471966244,gojek,twitter
10,124,0.47712125471966244,gojek,twitter
125,261,0.47712125471966244,gojek,twitter
0,125,0.47712125471966244,gojek,twitter
126,169,0.47712125471966244,gojek,twitter
21,70,0.47712125471966244,gojek,twitter
51,262,0.47712125471966244,gojek,twitter
7,51,0.47712125471966244,gojek,twitter
127,239,0.47712125471966244,gojek,twitter
60,72,0.47712125471966244,gojek,twitter
128,263,0.47712125471966244,gojek,twitter
74,264,0.47712125471966244,gojek,twitter
74,100,0.47712125471966244,gojek,twitter
129,265,0.47712125471966244,gojek,twitter
1,130,0.47712125471966244,gojek,twitter
60,130,0.47712125471966244,gojek,twitter
0,78,0.47712125471966244,gojek,twitter
1,16,0.47712125471966244,gojek,twitter
79,266,0.47712125471966244,gojek,twitter
47,79,0.47712125471966244,gojek,twitter
4,79,0.47712125471966244,gojek,twitter
60,131,0.47712125471966244,gojek,twitter
21,132,0.47712125471966244,gojek,twitter
80,267,0.47712125471966244,gojek,twitter
48,80,0.47712125471966244,gojek,twitter
10,133,0.47712125471966244,gojek,twitter
1,83,0.47712125471966244,gojek,twitter
1,42,0.47712125471966244,gojek,twitter
1,43,0.47712125471966244,gojek,twitter
1,268,0.47712125471966244,gojek,twitter
1,269,0.47712125471966244,gojek,twitter
1,270,0.47712125471966244,gojek,twitter
1,14,0.47712125471966244,gojek,twitter
87,134,0.47712125471966244,gojek,twitter
135,271,0.47712125471966244,gojek,twitter
1,136,0.47712125471966244,gojek,twitter
4,30,0.47712125471966244,gojek,twitter
137,272,0.47712125471966244,gojek,twitter
10,273,0.47712125471966244,gojek,twitter
10,274,0.47712125471966244,gojek,twitter
10,81,0.47712125471966244,gojek,twitter
10,15,0.47712125471966244,gojek,twitter
10,101,0.47712125471966244,gojek,twitter
10,275,0.47712125471966244,gojek,twitter
10,45,0.47712125471966244,gojek,twitter
10,68,0.47712125471966244,gojek,twitter
10,276,0.47712125471966244,gojek,twitter
10,212,0.47712125471966244,gojek,twitter
138,264,0.47712125471966244,gojek,twitter
1,139,0.47712125471966244,gojek,twitter
140,277,0.47712125471966244,gojek,twitter
141,278,0.47712125471966244,gojek,twitter
10,83,0.47712125471966244,gojek,twitter
11,83,0.47712125471966244,gojek,twitter
21,142,0.47712125471966244,gojek,twitter
143,279,0.47712125471966244,gojek,twitter
75,144,0.47712125471966244,gojek,twitter
10,145,0.47712125471966244,gojek,twitter
146,158,0.47712125471966244,gojek,twitter
143,147,0.47712125471966244,gojek,twitter
148,280,0.47712125471966244,gojek,twitter
88,191,0.47712125471966244,gojek,twitter
88,281,0.47712125471966244,gojek,twitter
8,71,0.47712125471966244,gojek,twitter
10,149,0.47712125471966244,gojek,twitter
89,282,0.47712125471966244,gojek,twitter
4,150,0.47712125471966244,gojek,twitter
23,151,0.47712125471966244,gojek,twitter
152,283,0.47712125471966244,gojek,twitter
152,284,0.47712125471966244,gojek,twitter
153,165,0.47712125471966244,gojek,twitter
154,285,0.47712125471966244,gojek,twitter
155,286,0.47712125471966244,gojek,twitter
42,156,0.47712125471966244,gojek,twitter
93,152,0.47712125471966244,gojek,twitter
0,157,0.47712125471966244,gojek,twitter
158,287,0.47712125471966244,gojek,twitter
59,159,0.47712125471966244,gojek,twitter
99,160,0.47712125471966244,gojek,twitter
1,161,0.47712125471966244,gojek,twitter
152,162,0.47712125471966244,gojek,twitter
163,224,0.47712125471966244,gojek,twitter
163,231,0.47712125471966244,gojek,twitter
164,186,0.47712125471966244,gojek,twitter
165,288,0.47712125471966244,gojek,twitter
17,166,0.47712125471966244,gojek,twitter
40,167,0.47712125471966244,gojek,twitter
4,168,0.47712125471966244,gojek,twitter
10,97,0.47712125471966244,gojek,twitter
54,169,0.47712125471966244,gojek,twitter
170,289,0.47712125471966244,gojek,twitter
98,290,0.47712125471966244,gojek,twitter
171,291,0.47712125471966244,gojek,twitter
4,172,0.47712125471966244,gojek,twitter
173,292,0.47712125471966244,gojek,twitter
174,293,0.47712125471966244,gojek,twitter
175,294,0.47712125471966244,gojek,twitter
1,176,0.47712125471966244,gojek,twitter
0,80,0.47712125471966244,gojek,twitter
0,295,0.47712125471966244,gojek,twitter
178,296,0.47712125471966244,gojek,twitter
178,297,0.47712125471966244,gojek,twitter
98,179,0.47712125471966244,gojek,twitter
15,298,0.47712125471966244,gojek,twitter
15,59,0.47712125471966244,gojek,twitter
17,299,0.47712125471966244,gojek,twitter
180,300,0.47712125471966244,gojek,twitter
42,180,0.47712125471966244,gojek,twitter
22,301,0.47712125471966244,gojek,twitter
22,138,0.47712125471966244,gojek,twitter
22,302,0.47712125471966244,gojek,twitter
22,178,0.47712125471966244,gojek,twitter
22,303,0.47712125471966244,gojek,twitter
22,215,0.47712125471966244,gojek,twitter
10,181,0.47712125471966244,gojek,twitter
71,182,0.47712125471966244,gojek,twitter
1,101,0.47712125471966244,gojek,twitter
101,304,0.47712125471966244,gojek,twitter
17,183,0.47712125471966244,gojek,twitter
183,305,0.47712125471966244,gojek,twitter
44,46,0.47712125471966244,gojek,twitter
3,44,0.47712125471966244,gojek,twitter
4,184,0.47712125471966244,gojek,twitter
4,103,0.47712125471966244,gojek,twitter
103,212,0.47712125471966244,gojek,twitter
185,306,0.47712125471966244,gojek,twitter
186,238,0.47712125471966244,gojek,twitter
107,296,0.47712125471966244,gojek,twitter
188,307,0.47712125471966244,gojek,twitter
1,108,0.47712125471966244,gojek,twitter
10,108,0.47712125471966244,gojek,twitter
189,308,0.47712125471966244,gojek,twitter
1,190,0.47712125471966244,gojek,twitter
191,309,0.47712125471966244,gojek,twitter
192,310,0.47712125471966244,gojek,twitter
97,194,0.47712125471966244,gojek,twitter
146,195,0.47712125471966244,gojek,twitter
12,196,0.47712125471966244,gojek,twitter
1,197,0.47712125471966244,gojek,twitter
25,311,0.47712125471966244,gojek,twitter
25,34,0.47712125471966244,gojek,twitter
147,198,0.47712125471966244,gojek,twitter
1,199,0.47712125471966244,gojek,twitter
45,312,0.47712125471966244,gojek,twitter
200,313,0.47712125471966244,gojek,twitter
110,314,0.47712125471966244,gojek,twitter
103,201,0.47712125471966244,gojek,twitter
6,202,0.47712125471966244,gojek,twitter
203,262,0.47712125471966244,gojek,twitter
27,204,0.47712125471966244,gojek,twitter
77,113,0.47712125471966244,gojek,twitter
4,315,0.47712125471966244,gojek,twitter
4,42,0.47712125471966244,gojek,twitter
4,61,0.47712125471966244,gojek,twitter
4,316,0.47712125471966244,gojek,twitter
206,317,0.47712125471966244,gojek,twitter
207,315,0.47712125471966244,gojek,twitter
152,208,0.47712125471966244,gojek,twitter
209,318,0.47712125471966244,gojek,twitter
210,317,0.47712125471966244,gojek,twitter
11,59,0.47712125471966244,gojek,twitter
3,33,0.47712125471966244,gojek,twitter
26,319,0.47712125471966244,gojek,twitter
3,39,0.47712125471966244,gojek,twitter
3,98,0.47712125471966244,gojek,twitter
211,320,0.47712125471966244,gojek,twitter
135,212,0.47712125471966244,gojek,twitter
213,321,0.47712125471966244,gojek,twitter
1,34,0.47712125471966244,gojek,twitter
25,214,0.47712125471966244,gojek,twitter
69,322,0.47712125471966244,gojek,twitter
74,215,0.47712125471966244,gojek,twitter
216,323,0.47712125471966244,gojek,twitter
